,full_text,weekday,month,day,hour,has_hashtag,has_url,like_count,is_reply,retweet_count,followers,following,user,screen_name
770,"Hong Kong police have banned several protest marches scheduled to take place this weekend in Wong Tai Sin, Tai Po, Sham Shui Po and east Hong Kong Island, citing issues of public order and safety.

#HongKongFreePress #FreeHongKong #antiELAB #HongKongProtests",Sun,Aug,11,11,1,0,0,0,0,24,60,fightforhongkong,fight_for_hk
771,"RT @bearbearyoko: STAND WITH HONG KONG
FIGHT FOR FREEDOM

#standwithhk #freedomforhk #freehk #fightforfreedom #nochinaextradition #saynotoe…",Sun,Aug,11,10,1,0,0,0,1,469,293,最緊要鍵康,keyboardwah
772,"STAND WITH HONG KONG
FIGHT FOR FREEDOM

#standwithhk #freedomforhk #freehk #fightforfreedom #nochinaextradition #saynotoextraditionlawamendment  #hongkong #sayguardhongkong  #godblesshongkong #反送中 #反對修訂引渡條例 #反修訂引渡條例 #反對修訂逃犯引渡條例 #反對逃犯條例修訂 https://t.co/V4V8A3Csyh",Sun,Aug,11,10,1,0,0,0,1,12,27,🖤 ꈵꁲꌅꅐꁲ꒐ ꃳꑀ ꒒ꌈꏳ꒐ꊯꑀꌅ ✰,bearbearyoko
773,RT @IvanCNN: Hong Kong is in its 10th straight week of protests. Demonstrators are spoiling for a fight Sunday afternoon with police mannin…,Sun,Aug,11,09,0,0,0,0,2,1391,4995,holdincourt [DRP],holdincourt
774,"This is a cartoon tries to explain how the system in Hong Kong works. 
#AntiCarrieLam #antiELAB #FreeHongKong #StandwithHK https://t.co/NM5UTSXxwf",Sun,Aug,11,09,1,0,3,0,0,24,60,fightforhongkong,fight_for_hk
775,"Hong Kong is in its 10th straight week of protests. Demonstrators are spoiling for a fight Sunday afternoon with police manning the ramparts at Cheung Sha Wan police station

#hongkong #hongkongprotest #china https://t.co/GgSl1vYasf",Sun,Aug,11,09,1,1,6,0,2,97287,337,Ivan Watson,IvanCNN
776,"RT @kevinluikf: ""Fight for Freedom, Stand with Hong Kong!"" — a chant I've not hear before, maybe customised for @hkairport? Fits in with th…",Sun,Aug,11,08,0,0,0,0,17,64,76,Bernice Lit,BerniceLit
777,"RT @kevinluikf: ""Fight for Freedom, Stand with Hong Kong!"" — a chant I've not hear before, maybe customised for @hkairport? Fits in with th…",Sun,Aug,11,08,0,0,0,0,17,1423,737,不然你要我怎麼樣®,ididwy
778,"RT @freetibetorg: As the people of Hong Kong fight for their freedoms,
China maintains a typically militant and autocratic response.

#Hong…",Sun,Aug,11,08,0,0,0,0,17,12,15,brian mckenna,finlaytmck
779,"RT @kevinluikf: ""Fight for Freedom, Stand with Hong Kong!"" — a chant I've not hear before, maybe customised for @hkairport? Fits in with th…",Sun,Aug,11,07,0,0,0,0,17,54,208,Buckhurst4,Buckhurst4
780,"RT @kevinluikf: ""Fight for Freedom, Stand with Hong Kong!"" — a chant I've not hear before, maybe customised for @hkairport? Fits in with th…",Sun,Aug,11,07,0,0,0,0,17,176,753,Ted Fong,TheRealTedFong
781,"RT @kevinluikf: ""Fight for Freedom, Stand with Hong Kong!"" — a chant I've not hear before, maybe customised for @hkairport? Fits in with th…",Sun,Aug,11,07,0,0,0,0,17,7,363,Nic,wan_nic
782,"RT @kevinluikf: ""Fight for Freedom, Stand with Hong Kong!"" — a chant I've not hear before, maybe customised for @hkairport? Fits in with th…",Sun,Aug,11,07,0,0,0,0,17,23,92,!!be water!!,free_hk_
783,"RT @kevinluikf: ""Fight for Freedom, Stand with Hong Kong!"" — a chant I've not hear before, maybe customised for @hkairport? Fits in with th…",Sun,Aug,11,07,0,0,0,0,17,1029,236,Kiwi,kiwigummy
784,"RT @AlicAliceeeee: Why do we still fight for Anti-Extradition to China in Hong Kong?

#FreedomHK #HongKongProtest #HongKong #Protest #Extra…",Sun,Aug,11,07,1,0,0,0,3,141,263,ax,jo1242lf
785,"RT @AlicAliceeeee: Will Britain stand with Hong Kong in the fight for freedom?

#FreedomHK #HongKongProtest #HongKong #Protest #Extradition…",Sun,Aug,11,07,1,0,0,0,3,141,263,ax,jo1242lf
786,"RT @kevinluikf: ""Fight for Freedom, Stand with Hong Kong!"" — a chant I've not hear before, maybe customised for @hkairport? Fits in with th…",Sun,Aug,11,07,0,0,0,0,17,967,2090,Kevin Cantú 🏳️‍🌈,killerswan
787,"RT @kevinluikf: ""Fight for Freedom, Stand with Hong Kong!"" — a chant I've not hear before, maybe customised for @hkairport? Fits in with th…",Sun,Aug,11,07,0,0,0,0,17,421,3146,KAG2020,YeezysDaddy
788,"RT @kevinluikf: ""Fight for Freedom, Stand with Hong Kong!"" — a chant I've not hear before, maybe customised for @hkairport? Fits in with th…",Sun,Aug,11,07,0,0,0,0,17,20391,823,Hong Kong Hermit,HongKongHermit
789,"RT @kevinluikf: ""Fight for Freedom, Stand with Hong Kong!"" — a chant I've not hear before, maybe customised for @hkairport? Fits in with th…",Sun,Aug,11,07,0,0,0,0,17,385,1026,poppygoy,poppygoy
790,"RT @AlicAliceeeee: Will Britain stand with Hong Kong in the fight for freedom?

#FreedomHK #HongKongProtest #HongKong #Protest #Extradition…",Sun,Aug,11,07,1,0,0,0,3,65,386,なかなかん,AGYTs3mbJkKcEt6
791,"RT @AlicAliceeeee: Why do we still fight for Anti-Extradition to China in Hong Kong?

#FreedomHK #HongKongProtest #HongKong #Protest #Extra…",Sun,Aug,11,07,1,0,0,0,3,65,386,なかなかん,AGYTs3mbJkKcEt6
792,"RT @AlicAliceeeee: Why do we still fight for Anti-Extradition to China in Hong Kong?

#FreedomHK #HongKongProtest #HongKong #Protest #Extra…",Sun,Aug,11,07,1,0,0,0,3,4551,2221,🇧🇪🇫🇷Politique 4.0 #10,DuPouvoirDachat
793,"RT @kevinluikf: ""Fight for Freedom, Stand with Hong Kong!"" — a chant I've not hear before, maybe customised for @hkairport? Fits in with th…",Sun,Aug,11,07,0,0,0,0,17,4551,2221,🇧🇪🇫🇷Politique 4.0 #10,DuPouvoirDachat
794,"Why do we still fight for Anti-Extradition to China in Hong Kong?

#FreedomHK #HongKongProtest #HongKong #Protest #ExtraditionLaw #antiELAB #HongKongPolice #香港デモ #逃亡犯条例改正案 #香港 #香港警察 #反送中 #홍콩 #홍콩시위 #StandwithHK https://t.co/vMaYZR4hdX",Sun,Aug,11,07,1,0,4,0,3,49,85,aliceeeee_alic,AlicAliceeeee
795,"""Fight for Freedom, Stand with Hong Kong!"" — a chant I've not hear before, maybe customised for @hkairport? Fits in with the beat and tempo of #HK protest chants in Cantonese... #antiELAB https://t.co/DgDMtbTykd",Sun,Aug,11,07,1,0,39,1,17,1097,812,Kevin Lui,kevinluikf
796,"RT @AlicAliceeeee: Will Britain stand with Hong Kong in the fight for freedom?

#FreedomHK #HongKongProtest #HongKong #Protest #Extradition…",Sun,Aug,11,07,1,0,0,0,3,4551,2221,🇧🇪🇫🇷Politique 4.0 #10,DuPouvoirDachat
797,"Will Britain stand with Hong Kong in the fight for freedom?

#FreedomHK #HongKongProtest #HongKong #Protest #ExtraditionLaw #antiELAB #HongKongPolice #香港デモ #逃亡犯条例改正案 #香港 #香港警察 #反送中 #홍콩 #홍콩시위 #StandwithHK #Britain #UK https://t.co/r0qlgpMh9U",Sun,Aug,11,07,1,0,4,0,3,49,85,aliceeeee_alic,AlicAliceeeee
798,"RT @Stand_with_HK: Thank you @TheEconomist for caring about Hong Kong and its fight for freedom! 
#hongkongprotests #standwithhk #antiELAB…",Sun,Aug,11,06,1,0,0,0,91,7533,4246,The Voice of Viet Nam,VoiceofVietnam
799,"RT @Stand_with_HK: Thank you @TheEconomist for caring about Hong Kong and its fight for freedom! 
#hongkongprotests #standwithhk #antiELAB…",Sun,Aug,11,05,1,0,0,0,91,41,62,YAN(ヤン),yanroid39
800,"Hong Kong Police Fire Tear Gas at Protesters as Marchers Defy Ban https://t.co/zXyYTWNfPr We stand with #HongKongProtesters and the people of #HongKong in solidarity as they fight for free elections, freedom from extra-judicial extradition, and freedom of speech.",Sun,Aug,11,04,1,1,0,0,0,48,43,Panzer,Panserbjorne39
801,"RT @Stand_with_HK: Thank you @TheEconomist for caring about Hong Kong and its fight for freedom! 
#hongkongprotests #standwithhk #antiELAB…",Sun,Aug,11,02,1,0,0,0,91,658,5000,zwierlein,zwierlein
802,"RT @Stand_with_HK: Thank you @TheEconomist for caring about Hong Kong and its fight for freedom! 
#hongkongprotests #standwithhk #antiELAB…",Sun,Aug,11,02,1,0,0,0,91,19875,3760,libertynews,alllibertynews
803,"RT @Stand_with_HK: Thank you @TheEconomist for caring about Hong Kong and its fight for freedom! 
#hongkongprotests #standwithhk #antiELAB…",Sun,Aug,11,02,1,0,0,0,91,393,660,Peggy Sanders,peggymel2001
804,"RT @Stand_with_HK: Thank you @TheEconomist for caring about Hong Kong and its fight for freedom! 
#hongkongprotests #standwithhk #antiELAB…",Sun,Aug,11,00,1,0,0,0,91,2611,4982,Combative Firebrand,bledwine
805,"RT @Stand_with_HK: Thank you @TheEconomist for caring about Hong Kong and its fight for freedom! 
#hongkongprotests #standwithhk #antiELAB…",Sat,Aug,10,22,1,0,0,0,91,2128,1921,Sally,Sally8229650811
806,RT @jimcyf: More than a thousand peope have gathered at the #HongKong airport to take their anti-extradition messages to visitors just arri…,Sat,Aug,10,22,1,0,0,0,46,29,86,[GF]SamuraiOJ surviv.io,gf_samuraioj
807,RT @jimcyf: More than a thousand peope have gathered at the #HongKong airport to take their anti-extradition messages to visitors just arri…,Sat,Aug,10,22,1,0,0,0,46,1029,236,Kiwi,kiwigummy
808,"RT @Stand_with_HK: Thank you @TheEconomist for caring about Hong Kong and its fight for freedom! 
#hongkongprotests #standwithhk #antiELAB…",Sat,Aug,10,21,1,0,0,0,91,3139,3122,Ellen Ritsos,EllenRitsos
809,"RT @Stand_with_HK: Thank you @TheEconomist for caring about Hong Kong and its fight for freedom! 
#hongkongprotests #standwithhk #antiELAB…",Sat,Aug,10,21,1,0,0,0,91,300,2143,Audio Homie,audioHomie
810,"RT @Stand_with_HK: Thank you @TheEconomist for caring about Hong Kong and its fight for freedom! 
#hongkongprotests #standwithhk #antiELAB…",Sat,Aug,10,21,1,0,0,0,91,135,599,nancy chapman,nancyvictoria
811,"RT @Stand_with_HK: Thank you @TheEconomist for caring about Hong Kong and its fight for freedom! 
#hongkongprotests #standwithhk #antiELAB…",Sat,Aug,10,21,1,0,0,0,91,244,568,Cameron Clark - 孔逸伦 🌱💚🇪🇺,Banoffee_Pi
812,"RT @Stand_with_HK: Thank you @TheEconomist for caring about Hong Kong and its fight for freedom! 
#hongkongprotests #standwithhk #antiELAB…",Sat,Aug,10,21,1,0,0,0,91,140,846,Jessica Kneipp,jes_kneipp
813,"RT @Stand_with_HK: Thank you @TheEconomist for caring about Hong Kong and its fight for freedom! 
#hongkongprotests #standwithhk #antiELAB…",Sat,Aug,10,20,1,0,0,0,91,4199,4998,Cat_Kapow😾,Cat_Kapow
814,"We protest for freedom.
We fight for freedom.
We do not afriad of police force.
But that's not enough! 
Please Liberate Hong Kong!
@realDonaldTrump
@SenateMajLdr
@SenSchumer
@SpeakerPelosi
@LeaderHoyer
@WhipClyburn
@GOPLeader
@SteveScalise
#FreedomHK
#LiberateHK
#HongKongProtest https://t.co/pjRHWmtp6p",Sat,Aug,10,20,1,0,2,0,1,26,8,Please Liberate Hong Kong,HongPlease
815,"RT @Stand_with_HK: Thank you @TheEconomist for caring about Hong Kong and its fight for freedom! 
#hongkongprotests #standwithhk #antiELAB…",Sat,Aug,10,19,1,0,0,0,91,407,418,SILKARIS.,politiskosmou
816,"I am an #artist and a #HongKonger who believe in democracy and fairness. China does not control the will of the #hongkongers. I will use my art to fight for the freedom of Hong Kong. #HongKongProtests
#hongkong 
#FreeHongKong #StandwithHK #chairmanmao https://t.co/9zm6awQx9d",Sat,Aug,10,19,1,0,2,0,0,990,1270,Frank To,Frank_To_Artist
817,"RT @Stand_with_HK: Thank you @TheEconomist for caring about Hong Kong and its fight for freedom! 
#hongkongprotests #standwithhk #antiELAB…",Sat,Aug,10,19,1,0,0,0,91,211,302,HL,Weelin19
818,"RT @Stand_with_HK: Thank you @TheEconomist for caring about Hong Kong and its fight for freedom! 
#hongkongprotests #standwithhk #antiELAB…",Sat,Aug,10,18,1,0,0,0,91,48,178,David Jones,askdavidjones
819,"RT @RedsailorJ: Arriving passengers at Hong Kong International Airport were greeted with demonstrators chanting ""Stand with Hong Kong, Figh…",Sat,Aug,10,17,0,0,0,0,5,176,408,Owen Franks,TheGingerJourno
820,"RT @Stand_with_HK: Thank you @TheEconomist for caring about Hong Kong and its fight for freedom! 
#hongkongprotests #standwithhk #antiELAB…",Sat,Aug,10,17,1,0,0,0,91,57,108,Bradley,1averagepatriot
821,"RT @Stand_with_HK: Thank you @TheEconomist for caring about Hong Kong and its fight for freedom! 
#hongkongprotests #standwithhk #antiELAB…",Sat,Aug,10,16,1,0,0,0,91,54,287,puu aru,AruPuu
822,"RT @Stand_with_HK: Thank you @TheEconomist for caring about Hong Kong and its fight for freedom! 
#hongkongprotests #standwithhk #antiELAB…",Sat,Aug,10,16,1,0,0,0,91,3069,372,Rene Pattiradjawane,renepatti
823,"RT @Stand_with_HK: Thank you @TheEconomist for caring about Hong Kong and its fight for freedom! 
#hongkongprotests #standwithhk #antiELAB…",Sat,Aug,10,15,1,0,0,0,91,348,608,Marc,marcbarni
824,RT @jimcyf: More than a thousand peope have gathered at the #HongKong airport to take their anti-extradition messages to visitors just arri…,Sat,Aug,10,15,1,0,0,0,46,20254,3859,28小盆友,chengr28
825,"RT @Stand_with_HK: Thank you @TheEconomist for caring about Hong Kong and its fight for freedom! 
#hongkongprotests #standwithhk #antiELAB…",Sat,Aug,10,15,1,0,0,0,91,43,203,Advaita,Advaita1982
826,"RT @Stand_with_HK: Thank you @TheEconomist for caring about Hong Kong and its fight for freedom! 
#hongkongprotests #standwithhk #antiELAB…",Sat,Aug,10,15,1,0,0,0,91,4957,998,Anonymous🐾🎗️ 🏴,YourAnonRiots
827,RT @jimcyf: More than a thousand peope have gathered at the #HongKong airport to take their anti-extradition messages to visitors just arri…,Sat,Aug,10,14,1,0,0,0,46,51,177,Rally Car,RallyCollector
828,RT @jimcyf: More than a thousand peope have gathered at the #HongKong airport to take their anti-extradition messages to visitors just arri…,Sat,Aug,10,14,1,0,0,0,46,509,1096,Asia Bulletin News,oyoumi22
829,RT @jimcyf: More than a thousand peope have gathered at the #HongKong airport to take their anti-extradition messages to visitors just arri…,Sat,Aug,10,14,1,0,0,0,46,6,150,bluepenherbaltea,bluepenherbalt1
830,RT @jimcyf: More than a thousand peope have gathered at the #HongKong airport to take their anti-extradition messages to visitors just arri…,Sat,Aug,10,14,1,0,0,0,46,117,717,Oscar T.O. ,pinlapinga
831,RT @MikalJakubal: “Fight for freedom! Stand with Hong Kong!” #HongKongProtests greet arriving travelers on day 2 of the airport protest. Th…,Sat,Aug,10,13,1,0,0,0,1,102,1512,Dorian,Vay011ne
832,“Fight for freedom! Stand with Hong Kong!” #HongKongProtests greet arriving travelers on day 2 of the airport protest. This is planned to continue through tomorrow. #HongKong https://t.co/ktkf5nBpXk,Sat,Aug,10,13,1,0,0,0,1,851,1114,"“Mikal, do you really think that’s a good idea?”",MikalJakubal
833,"RT @Stand_with_HK: Thank you @TheEconomist for caring about Hong Kong and its fight for freedom! 
#hongkongprotests #standwithhk #antiELAB…",Sat,Aug,10,13,1,0,0,0,91,8513,6722,claudio tecchio,DossierTibet
834,"RT @Stand_with_HK: Thank you @TheEconomist for caring about Hong Kong and its fight for freedom! 
#hongkongprotests #standwithhk #antiELAB…",Sat,Aug,10,13,1,0,0,0,91,3705,4841,HIJAU_BESAR,HIJAU_BESAR
835,RT @jimcyf: More than a thousand peope have gathered at the #HongKong airport to take their anti-extradition messages to visitors just arri…,Sat,Aug,10,12,1,0,0,0,46,570,1942,Ken Lee,Koverptw
836,RT @jimcyf: More than a thousand peope have gathered at the #HongKong airport to take their anti-extradition messages to visitors just arri…,Sat,Aug,10,12,1,0,0,0,46,2034,624,Arida Nurwijayanti🇭🇰🇮🇩🇭🇰,AridaNurwijaya2
837,RT @jimcyf: More than a thousand peope have gathered at the #HongKong airport to take their anti-extradition messages to visitors just arri…,Sat,Aug,10,12,1,0,0,0,46,491,565,amarawati,amarawati_
838,"RT @Stand_with_HK: Thank you @TheEconomist for caring about Hong Kong and its fight for freedom! 
#hongkongprotests #standwithhk #antiELAB…",Sat,Aug,10,12,1,0,0,0,91,385,48,unkown,weggiscomo
839,"RT @Stand_with_HK: Thank you @TheEconomist for caring about Hong Kong and its fight for freedom! 
#hongkongprotests #standwithhk #antiELAB…",Sat,Aug,10,12,1,0,0,0,91,1249,5001,Tola`ath,rosharonn
840,"RT @Stand_with_HK: Thank you @TheEconomist for caring about Hong Kong and its fight for freedom! 
#hongkongprotests #standwithhk #antiELAB…",Sat,Aug,10,12,1,0,0,0,91,123,244,mrs j,KnivetonJ
841,RT @jimcyf: More than a thousand peope have gathered at the #HongKong airport to take their anti-extradition messages to visitors just arri…,Sat,Aug,10,11,1,0,0,0,46,35,263,Andreas Cseh,cseh_andreas
842,RT @jimcyf: More than a thousand peope have gathered at the #HongKong airport to take their anti-extradition messages to visitors just arri…,Sat,Aug,10,11,1,0,0,0,46,160,297,Mandy Lee,MandyLeeDUBHKG
843,RT @jimcyf: More than a thousand peope have gathered at the #HongKong airport to take their anti-extradition messages to visitors just arri…,Sat,Aug,10,11,1,0,0,0,46,148,954,Caesar Flickerman,iflickerman
844,"RT @Stand_with_HK: Thank you @TheEconomist for caring about Hong Kong and its fight for freedom! 
#hongkongprotests #standwithhk #antiELAB…",Sat,Aug,10,11,1,0,0,0,91,54,208,Buckhurst4,Buckhurst4
845,RT @jimcyf: More than a thousand peope have gathered at the #HongKong airport to take their anti-extradition messages to visitors just arri…,Sat,Aug,10,11,1,0,0,0,46,79,404,anja manja,anyananta
846,RT @jimcyf: More than a thousand peope have gathered at the #HongKong airport to take their anti-extradition messages to visitors just arri…,Sat,Aug,10,11,1,0,0,0,46,165,763,Abigail,abbiebeebee
